grid_id,building_count,dominant_era,district,total_floor_area_m2,mean_solar_score,R5_savings_GWh,annual_pv_GWh,co2_avoided_kt,climate_delta,solar_score_norm,retrofit_score_norm,carbon_score_norm,climate_score_norm,integrated_score,rank_integrated,in_p1_priority,centroid_lon,centroid_lat
516,55,era2,Yuelu,117974.3000,42.2799,8.7993,2.8034,6.6170,0.0562,19.0800,69.9000,68.1100,36.2900,47.5700,399,False,112.9037,28.2123
880,10,era2,Tianxin,45788.1600,47.9696,4.2198,1.3706,3.1882,0.0562,74.8100,47.0900,44.4100,10.4300,47.5400,400,False,112.9491,28.1891
1370,34,era2,Furong,88987.8000,42.7383,8.4717,2.1145,6.0373,0.0562,23.1000,67.9600,63.4900,36.2900,47.2700,401,False,113.0100,28.1792
1540,7,era2,Furong,37303.4700,46.2565,2.5825,1.0222,2.0558,0.0547,63.1900,35.0200,33.3800,54.2500,46.9900,402,False,113.0309,28.2060
1457,8,era1,Furong,36883.6700,47.8860,4.5319,1.2646,3.3057,0.0562,74.6600,49.0300,45.3100,3.9500,46.9600,403,True,113.0206,28.2016
890,1,era2,Kaifu,30500.2200,59.5362,2.2293,1.1834,1.9463,0.0562,96.5700,31.4500,32.1900,10.4300,46.9300,404,True,112.9499,28.2343
1234,81,era3,Tianxin,130181.8800,42.3104,5.6467,0.7537,3.6501,0.0504,19.6700,55.2900,48.7300,73.1700,46.8700,405,False,112.9937,28.1208
1044,33,era1,Tianxin,72698.4400,43.8280,8.9325,1.9067,6.1816,0.0562,35.6200,70.6400,65.4200,9.4600,46.8500,406,False,112.9695,28.1889
1192,18,era3,Tianxin,52362.3600,45.5723,1.2305,0.8767,1.2018,0.0462,57.0800,20.2700,22.9500,94.3400,46.6600,407,False,112.9885,28.1164
323,32,era3,Yuelu,97701.7500,42.4249,6.0508,2.7162,4.9998,0.0541,20.4200,57.9700,57.2300,58.4200,46.6500,408,False,112.8792,28.2668
269,2,era3,Yuelu,9121.9100,48.5535,0.2144,0.3539,0.3241,0.0462,77.5000,6.2600,9.6900,96.0500,46.2800,409,True,112.8731,28.2083
713,12,era2,Yuelu,43953.3300,45.4189,3.0796,1.4591,2.5884,0.0554,55.2900,39.0500,38.6000,49.0300,45.8300,410,False,112.9285,28.1759
1130,11,era1,Furong,41246.7600,46.4411,5.0257,0.9359,3.3999,0.0562,64.9800,52.7600,46.5000,5.8900,45.8000,411,False,112.9800,28.2068
571,120,era3,Yuelu,177351.5300,41.9585,4.5331,0.1230,2.6554,0.0464,17.7300,49.1800,39.6400,88.5200,45.7000,412,False,112.9099,28.2754
727,3,era3,Yuelu,12283.1400,47.8525,0.2887,0.4766,0.4364,0.0462,73.9200,7.1500,11.6200,95.0800,45.6600,413,True,112.9296,28.2391
1365,10,era1,Tianxin,36551.6400,46.8432,3.4983,1.0460,2.5916,0.0562,67.8100,42.6200,38.7500,23.4700,45.5700,414,False,113.0096,28.1567
791,83,era2,Yuelu,159660.3900,39.5874,11.9974,3.8470,9.0361,0.0562,8.3500,78.9900,78.8400,17.8800,45.5500,415,False,112.9384,28.1577
477,68,era2,Yuelu,149829.4200,42.1005,11.0772,4.0365,8.6194,0.0562,18.4800,77.6500,77.0500,5.0700,45.2600,416,False,112.8988,28.2214
1143,2,era2,Kaifu,24092.1000,54.1971,1.7609,0.9348,1.5373,0.0562,91.5100,26.3800,28.1700,21.0100,45.2000,417,True,112.9811,28.2654
956,16,era2,Tianxin,51722.6300,44.9961,4.3922,1.5440,3.3854,0.0562,51.4200,47.9900,46.2000,30.6300,45.1900,418,False,112.9588,28.1619
530,15,era3,Yuelu,40655.3100,45.3665,0.9554,1.2033,1.2311,0.0462,54.6900,17.5900,23.5500,92.7700,44.9500,419,False,112.9048,28.2755
361,1,era3,Yuelu,4951.1300,49.0883,0.1164,0.1921,0.1759,0.0462,80.4800,3.7300,6.2600,92.1800,44.9500,419,True,112.8840,28.2532
768,5,era2,Yuelu,23218.6600,47.0289,1.0954,0.6830,1.0142,0.0512,69.7500,19.2300,20.1200,69.6000,44.6400,421,False,112.9347,28.2390
1575,12,era2,Furong,40381.8000,46.5501,2.9515,1.1903,2.3621,0.0562,66.3200,37.7000,36.0700,30.6300,44.5500,422,False,113.0355,28.1789
804,37,era2,Yuelu,89836.2200,43.3565,8.7777,2.0154,6.1553,0.0562,28.4600,69.6000,64.8300,10.4300,44.4700,423,False,112.9394,28.2164
1615,31,era2,Furong,67852.7600,43.6962,4.2828,1.0373,3.0341,0.0543,33.5300,47.3900,43.6700,57.2300,44.4600,424,False,113.0405,28.1743
1500,29,era2,Furong,63982.9100,44.1764,4.4349,0.3427,2.7247,0.0555,40.2400,48.4400,40.3900,48.8800,44.4600,424,False,113.0259,28.2106
1257,4,era1,Furong,16539.3300,49.4123,2.0322,0.4721,1.4282,0.0562,81.5200,28.7600,26.8300,29.8100,44.4100,426,False,112.9956,28.2246
1406,11,era1,Tianxin,56024.4300,44.2087,6.6111,1.7570,4.7723,0.0562,40.5400,60.3600,56.4800,14.2300,44.4100,426,False,113.0147,28.1566
669,18,era2,Yuelu,55472.6900,44.2628,3.1797,1.3123,2.5618,0.0532,41.8800,39.7900,37.8500,61.4000,44.3500,428,False,112.9232,28.1624
1095,34,era2,Furong,83433.1800,43.5424,7.7975,1.9331,5.5494,0.0562,31.5900,64.9800,61.1000,15.7200,44.3400,429,False,112.9754,28.2339
1404,41,era1,Tianxin,85361.3700,41.9321,7.5069,1.8267,5.3229,0.0560,17.2900,63.1900,59.3100,41.5800,44.3200,430,False,113.0145,28.1476
1008,7,era1,Yuelu,26678.9500,47.7789,3.2780,0.9812,2.4290,0.0562,73.4700,40.2400,36.6600,14.2300,44.2900,431,True,112.9648,28.2115
1446,17,era1,Tianxin,49154.3600,44.6729,5.2899,1.2861,3.7503,0.0562,47.9900,53.3500,49.7800,19.3700,44.2300,432,False,113.0197,28.1520
789,5,era2,Yuelu,35445.1800,51.6577,2.5907,1.2615,2.1969,0.0562,86.2900,35.3200,34.5800,3.9500,44.1900,433,False,112.9382,28.1487
1081,14,era1,Furong,43959.7300,45.7665,4.6736,1.1474,3.3197,0.0562,58.5700,50.0700,45.6000,12.3700,44.1900,433,False,112.9742,28.1707
1042,47,era1,Tianxin,74630.9500,39.8909,9.1699,1.2054,5.9170,0.0562,9.5400,71.3900,62.4400,36.8900,44.1400,435,False,112.9693,28.1798
394,23,era3,Yuelu,65072.1000,44.2953,1.5292,1.2688,1.5957,0.0462,42.4700,23.2500,28.7600,91.6500,43.8000,436,False,112.8885,28.2171
482,3,era3,Yuelu,12924.8000,47.7596,0.4101,0.4183,0.4724,0.0480,73.0300,9.8400,12.3700,82.2700,43.7900,437,False,112.8992,28.2440
350,18,era3,Yuelu,46257.9100,44.7474,1.8421,1.0658,1.6584,0.0497,48.7300,27.2700,29.3600,75.4100,43.7500,438,False,112.8832,28.2036
241,16,era3,Yuelu,73492.8500,43.7564,1.7271,2.4065,2.3574,0.0462,34.1300,26.0800,35.9200,91.6500,43.5800,439,False,112.8690,28.2670
309,7,era3,Yuelu,23736.5600,46.3198,0.8268,0.5046,0.7593,0.0486,63.7900,16.2400,17.1400,80.3300,43.5000,440,False,112.8781,28.2037
803,1,era3,Yuelu,3937.7700,47.7729,0.0925,0.1528,0.1399,0.0462,73.1700,2.9800,5.3700,97.8400,43.4900,441,True,112.9393,28.2118
1560,1,era3,Yuhua,4012.5400,47.8809,0.0943,0.1557,0.1426,0.0462,74.3700,3.1300,5.5100,95.4500,43.4400,442,True,113.0342,28.1112
1099,7,era2,Kaifu,28193.1400,47.8847,2.2246,0.9520,1.8116,0.0562,74.5200,31.3000,30.4000,27.5700,43.3400,443,True,112.9757,28.2519
810,38,era3,Yuelu,78101.3400,43.5076,3.2333,0.4420,2.0960,0.0497,31.0000,40.0900,33.8300,75.2600,43.1400,444,False,112.9399,28.2434
1646,3,era3,Yuhua,11629.0000,47.4812,0.4044,0.3486,0.4295,0.0486,72.2800,9.5400,11.4800,80.6300,42.9700,445,False,113.0447,28.1291
1043,56,era1,Tianxin,81619.1300,40.5332,10.0285,1.0179,6.2997,0.0562,11.6200,74.3700,66.1700,19.3700,42.9100,446,False,112.9694,28.1843
1325,29,era1,Tianxin,58309.9000,42.0779,5.6613,1.0516,3.8284,0.0549,18.3300,55.4400,50.5200,52.7600,42.7900,447,False,113.0046,28.1613
652,30,era3,Yuelu,62302.3000,43.7987,2.6566,0.5903,1.8517,0.0495,35.1700,35.4700,31.3000,76.0100,42.6500,448,False,112.9200,28.2708
1085,194,era1,Furong,112731.3700,32.6785,12.5633,1.4901,8.0146,0.0562,1.3400,79.8800,74.9600,15.7200,42.5000,449,False,112.9746,28.1888
1211,17,era1,Furong,40680.3800,44.1469,4.8542,0.8465,3.2511,0.0562,39.7900,51.2700,45.0100,30.6300,42.4500,450,False,112.9901,28.2021
435,2,era2,Yuelu,25993.0400,52.5925,1.8998,1.0085,1.6586,0.0562,88.5200,28.0200,29.5100,6.7800,42.2200,451,True,112.8936,28.2170
1207,16,era1,Furong,58254.7500,44.1045,7.1578,1.1705,4.7497,0.0562,38.9000,62.4400,56.1800,1.1900,41.8800,452,False,112.9898,28.1840
481,21,era3,Yuelu,67549.8100,43.2886,2.5787,1.8975,2.5528,0.0493,27.4200,34.8700,37.7000,77.2000,41.6700,453,False,112.8991,28.2395
1499,19,era2,Furong,42662.6200,44.3457,2.8758,0.2763,1.7977,0.0545,43.8200,37.4100,30.2500,55.5900,41.5400,454,False,113.0258,28.2061
1278,18,era2,Tianxin,43531.7100,44.2243,2.7440,0.7263,1.9791,0.0543,40.8300,36.8100,32.7900,57.3800,41.3300,455,False,112.9990,28.1343
1296,7,era3,Furong,40427.2400,44.2427,0.9500,0.8645,1.0348,0.0462,41.2800,17.4400,21.0100,97.3200,41.2800,456,False,113.0005,28.2155
1537,11,era2,Furong,30981.0000,45.4533,2.1433,0.6065,1.5682,0.0554,55.4400,30.2500,28.4600,49.1800,41.2400,457,False,113.0306,28.1925
654,20,era3,Yuelu,45027.6200,44.3511,1.2385,0.7896,1.1566,0.0470,44.2600,20.4200,22.6500,85.6900,41.0700,458,False,112.9202,28.2798
1321,1,era1,Tianxin,8592.9500,52.2560,1.0558,0.3334,0.7923,0.0562,87.4800,18.6300,17.8800,27.5700,40.9200,459,True,113.0043,28.1432
630,21,era2,Yuelu,74663.4900,44.3626,5.4572,1.9608,4.2305,0.0562,44.5600,53.8000,52.4600,3.9500,40.7900,460,False,112.9182,28.1715
1419,17,era2,Furong,51074.4600,43.6942,3.0618,1.0713,2.3571,0.0537,33.3800,38.4500,35.7700,59.4600,40.6000,461,False,113.0158,28.2153
645,25,era3,Yuelu,53440.8400,43.9960,1.8396,0.5212,1.3464,0.0485,36.9600,27.1200,25.6300,81.0700,40.5600,462,False,112.9194,28.2392
639,15,era2,Yuelu,41688.3900,44.7176,3.8994,1.1264,2.8662,0.0562,48.4400,45.0100,42.0300,19.3700,40.3200,463,False,112.9190,28.2121
996,33,era2,Tianxin,67331.1000,41.8657,6.0917,1.9021,4.5589,0.0562,16.9900,58.1200,54.8400,33.8300,40.2700,464,False,112.9638,28.1574
1438,1,era2,Tianxin,14417.2100,60.0718,1.0538,0.5594,0.9200,0.0562,97.0200,18.4800,19.2300,8.6400,40.2200,465,True,113.0190,28.1159
1407,1,era3,Tianxin,3188.1700,46.5601,0.0749,0.0874,0.0925,0.0462,66.4700,2.6800,4.4700,92.7700,40.1900,466,True,113.0148,28.1611
242,148,era3,Yuelu,133205.1400,38.1809,3.1303,0.6627,2.1632,0.0462,5.2200,39.4900,34.2800,99.4800,40.1700,467,False,112.8691,28.2715
840,12,era2,Tianxin,35534.5000,44.3098,2.2513,1.0823,1.9012,0.0543,42.9200,31.5900,31.7400,56.9300,40.0900,468,False,112.9441,28.1937
853,7,era2,Kaifu,21051.3900,45.8577,1.1976,0.5840,1.0161,0.0531,59.1700,19.5200,20.4200,61.7000,40.0300,469,False,112.9452,28.2524
753,27,era2,Yuelu,63353.2400,43.3989,5.3166,1.3627,3.8092,0.0562,29.0600,53.5000,50.2200,26.0100,40.0100,470,False,112.9335,28.1713
691,4,era3,Yuelu,12327.4600,45.3046,0.2897,0.4489,0.4212,0.0462,53.8000,7.3000,11.3300,96.0500,39.8100,471,True,112.9249,28.2617
814,36,era3,Yuelu,71452.9900,43.4152,2.1482,0.2616,1.3743,0.0476,29.2100,30.5500,25.9300,83.4600,39.8100,471,False,112.9402,28.2615
400,35,era3,Yuelu,87562.0700,41.9482,2.1577,2.3639,2.5787,0.0464,17.4400,30.7000,38.1500,88.2300,39.7200,473,False,112.8890,28.2441
1539,5,era1,Furong,16361.6000,46.0185,1.8688,0.4583,1.3271,0.0562,61.2500,27.7200,25.3400,39.2000,39.6000,474,False,113.0308,28.2015
706,14,era3,Yuelu,32487.6400,44.4587,1.2674,0.5901,1.0593,0.0495,45.6000,21.0100,21.4600,76.6000,39.6000,474,False,112.9279,28.1443
684,9,era3,Yuelu,26126.2500,44.7514,0.9100,0.4310,0.7648,0.0486,48.8800,17.1400,17.5900,80.4800,39.4200,476,False,112.9244,28.2301
611,14,era2,Yuelu,32004.5700,44.4398,1.7128,0.4782,1.2495,0.0524,45.4500,25.7800,23.9900,64.8300,39.1300,477,False,112.9149,28.2708
1260,7,era2,Furong,20716.9300,45.2281,0.9128,0.4243,0.7626,0.0505,53.0600,17.2900,17.2900,72.1300,38.9900,478,False,112.9958,28.2381
1450,28,era2,Furong,59765.5100,43.6531,5.4934,1.0132,3.7107,0.0562,33.0800,54.1000,49.4800,14.2300,38.9000,479,False,113.0200,28.1701
1580,17,era2,Furong,44957.5300,45.3395,3.7597,1.1231,2.7847,0.0562,54.1000,44.4100,41.4300,4.6900,38.7800,480,False,113.0359,28.2014
1102,26,era2,Kaifu,57496.9900,43.0681,3.3681,0.2162,2.0441,0.0534,25.7800,41.2800,33.0800,60.2100,38.7800,480,False,112.9760,28.2655
646,33,era3,Yuelu,64479.1600,43.3156,1.6525,0.8978,1.4544,0.0466,27.7200,24.8900,27.1200,87.1800,38.6400,482,False,112.9195,28.2437
605,35,era3,Yuelu,63579.6200,42.9812,2.2925,0.1558,1.3963,0.0485,24.8900,32.0400,26.2300,81.3700,38.6000,483,False,112.9144,28.2438
732,31,era3,Yuelu,55461.3000,43.1948,2.4014,0.4998,1.6546,0.0504,26.8300,33.2300,29.2100,73.4700,38.5500,484,False,112.9300,28.2616
730,1,era3,Yuelu,2733.2800,45.6761,0.0642,0.0749,0.0793,0.0462,57.9700,2.5300,4.0200,97.3200,38.4200,485,True,112.9299,28.2526
1604,10,era3,Yuhua,28481.7400,44.2942,0.9832,0.8209,1.0289,0.0485,42.3200,17.7300,20.7200,80.9200,38.3400,486,False,113.0395,28.1247
1622,21,era2,Furong,44981.9100,42.4140,3.9888,0.8095,2.7365,0.0551,20.2700,45.6000,40.6900,51.5600,38.2100,487,False,113.0411,28.2059
997,28,era1,Tianxin,50671.1400,41.4007,4.9273,0.9252,3.3377,0.0558,14.7500,51.8600,45.7500,44.4100,38.0200,488,False,112.9639,28.1619
873,2,era1,Tianxin,14514.3600,52.8707,1.4417,0.3977,1.0490,0.0562,88.9700,22.3500,21.3100,1.1900,37.9000,489,True,112.9485,28.1576
1417,15,era1,Furong,37763.5200,43.8589,3.9556,0.9582,2.8023,0.0562,35.9200,45.3100,41.5800,25.0400,37.6900,490,False,113.0156,28.2062
770,28,era3,Yuelu,52547.2400,43.1115,2.4882,0.1620,1.5114,0.0512,26.0800,34.1300,27.8700,69.4500,37.5300,491,False,112.9349,28.2480
1002,34,era1,Tianxin,57709.1400,42.3490,7.0907,0.4273,4.2875,0.0562,19.8200,62.1500,53.0600,11.2500,37.4500,492,False,112.9643,28.1844
1384,16,era2,Furong,46867.4400,44.9069,3.5852,1.0042,2.6173,0.0562,50.5200,43.0700,38.9000,7.3800,37.3300,493,False,113.0112,28.2424
1569,4,era3,Yuhua,11445.4800,45.6471,0.5638,0.2859,0.4846,0.0516,57.8200,12.5200,12.6700,68.4100,37.3200,494,False,113.0350,28.1518
773,21,era3,Yuelu,42892.5500,43.6451,1.5530,0.5785,1.2156,0.0489,32.6400,23.5500,23.2500,78.9900,37.3000,495,False,112.9351,28.2615
564,20,era3,Yuelu,40191.5300,43.7303,1.7784,0.1237,1.0848,0.0502,33.9800,26.5300,21.7600,73.9200,37.2900,496,False,112.9093,28.2439
667,52,era2,Yuelu,71414.4700,38.8880,5.5503,1.3961,3.9615,0.0559,7.0000,54.8400,50.9700,42.6200,37.2700,497,False,112.9230,28.1534
1040,4,era1,Tianxin,12924.1500,46.2698,1.5880,0.3548,1.1080,0.0562,63.4900,24.1400,22.2100,32.1900,37.1700,498,False,112.9691,28.1708
693,22,era2,Yuelu,43641.0700,43.5339,3.0674,0.1371,1.8275,0.0552,31.3000,38.6000,30.5500,50.2200,37.1200,499,False,112.9251,28.2707
201,73,era3,Yuelu,88324.0500,40.3006,2.0756,0.4016,1.4127,0.0462,10.7300,29.0600,26.6800,98.1400,36.9000,500,False,112.8640,28.2716
1219,1,era1,Furong,6493.6100,50.6464,0.7979,0.2520,0.5987,0.0562,84.9500,15.6500,14.9000,17.8800,36.7400,501,True,112.9908,28.2382
1140,22,era3,Kaifu,48454.2500,43.0229,1.7542,0.7016,1.4005,0.0489,25.3400,26.2300,26.3800,79.1400,36.5800,502,False,112.9808,28.2519
322,32,era2,Yuelu,55740.7200,41.7834,3.6964,0.9704,2.6615,0.0549,16.3900,44.1100,39.7900,52.1600,36.5400,503,False,112.8791,28.2623
1009,1,era1,Yuelu,5806.3000,48.1735,0.7134,0.2253,0.5353,0.0562,75.7100,14.7500,13.2600,33.1600,36.4200,504,True,112.9649,28.2160
1447,15,era2,Tianxin,36610.4500,44.6824,2.6759,0.9596,2.0733,0.0562,48.1400,36.0700,33.5300,22.0600,36.3800,505,False,113.0198,28.1565
895,3,era2,Kaifu,9285.7500,45.8932,0.5175,0.2991,0.4657,0.0529,59.6100,11.6200,12.0700,62.7400,36.3300,506,False,112.9503,28.2568
1007,4,era1,Yuelu,17218.3100,47.2368,2.1156,0.6090,1.5539,0.0562,70.9400,29.8100,28.3200,1.7900,36.2500,507,True,112.9647,28.2070
769,10,era3,Yuelu,21997.9900,44.2303,0.5170,0.0924,0.3476,0.0462,40.9800,11.4800,9.9900,91.3600,36.0100,508,False,112.9348,28.2435
1618,16,era2,Furong,35167.3300,44.3424,2.5704,0.0000,1.4659,0.0562,43.6700,34.7200,27.4200,35.0200,36.0100,508,False,113.0407,28.1878
930,20,era1,Yuelu,43902.2800,40.9340,3.6196,1.0589,2.6681,0.0546,13.1100,43.5200,39.9400,54.9900,35.9800,510,False,112.9549,28.2297
649,32,era3,Yuelu,59792.8000,41.4971,2.0043,1.3547,1.9156,0.0483,15.3500,28.6100,32.0400,81.5200,35.9000,511,False,112.9198,28.2572
598,7,era1,Yuelu,40137.3100,44.6176,3.4169,1.4077,2.7515,0.0562,46.8000,41.7300,40.8300,5.8900,35.9000,511,False,112.9139,28.2122
1542,1,era1,Furong,5100.5700,49.2591,0.6267,0.1398,0.4371,0.0562,81.0700,13.2600,11.7700,26.0100,35.8500,513,True,113.0311,28.2150
187,10,era3,Yuelu,23045.3300,43.7752,0.5416,0.2940,0.4766,0.0462,34.7200,12.0700,12.5200,96.0500,35.7500,514,False,112.8629,28.2084
1498,28,era2,Furong,51002.3000,43.1757,4.6528,0.0778,2.6978,0.0562,26.5300,49.9300,40.2400,23.4700,35.6800,515,False,113.0257,28.2016
1108,8,era3,Tianxin,18946.1700,44.0252,0.4452,0.3501,0.4536,0.0462,37.5600,11.0300,11.9200,93.2200,35.6100,516,False,112.9782,28.1075
973,7,era2,Kaifu,13552.5700,46.3432,1.0367,0.3013,0.7631,0.0562,64.2300,18.3300,17.4400,36.2900,35.5100,517,False,112.9602,28.2386
476,25,era2,Yuelu,66581.0700,43.3787,4.8664,1.6385,3.7098,0.0562,28.6100,51.5600,49.3300,7.3800,35.3900,518,False,112.8987,28.2169
1367,35,era2,Tianxin,60832.5200,42.6540,5.9395,0.1085,3.4492,0.0562,22.2100,57.3800,47.3900,9.4600,35.2500,519,False,113.0098,28.1657
665,24,era2,Yuelu,63704.0600,38.1595,4.4671,1.9354,3.6513,0.0556,4.9200,48.7300,48.8800,46.8000,35.2300,520,False,112.9228,28.1444
280,40,era3,Yuelu,60391.1100,39.6329,3.1427,1.2143,2.4848,0.0521,8.6400,39.6400,37.1100,66.0200,35.1100,521,False,112.8739,28.2579
733,9,era3,Yuelu,19542.2800,44.0847,0.6985,0.4476,0.6536,0.0488,38.7500,14.4600,15.5000,79.4300,34.9500,522,False,112.9301,28.2661
398,1,era3,Yuelu,2234.9400,44.5204,0.0525,0.0000,0.0299,0.0462,46.3500,2.0900,2.0900,98.9600,34.7400,523,False,112.8888,28.2351
1041,30,era1,Tianxin,45543.0400,41.4818,5.5959,0.1041,3.2507,0.0562,15.2000,54.9900,44.8600,23.4700,34.7200,524,False,112.9692,28.1753
802,1,era3,Yuelu,2427.7600,44.9955,0.0571,0.0000,0.0326,0.0462,51.2700,2.3800,2.3800,90.7600,34.7200,524,False,112.9392,28.2073
1383,4,era2,Furong,10330.3200,44.6236,0.3784,0.2947,0.3839,0.0490,47.0900,8.7900,10.7300,78.5400,34.6200,526,False,113.0111,28.2379
1411,7,era1,Furong,17542.3600,44.9537,2.0751,0.4739,1.4537,0.0562,51.1200,28.9100,26.9700,26.0100,34.6000,527,False,113.0151,28.1792
1561,19,era3,Yuhua,38771.4100,43.2103,1.0682,0.4632,0.8733,0.0471,26.9700,18.7800,18.7800,85.5400,34.5900,528,False,113.0343,28.1157
1033,7,era2,Tianxin,20720.3000,45.6394,1.8130,0.5528,1.3492,0.0562,57.3800,26.8300,25.7800,19.3700,34.2900,529,False,112.9686,28.1392
1418,20,era2,Furong,35481.5200,42.7703,2.6874,0.2849,1.6951,0.0550,23.5500,36.2100,29.8100,51.7100,34.2300,530,False,113.0157,28.2107
1382,25,era2,Furong,42915.9300,42.4921,3.3507,0.4615,2.1741,0.0558,21.1600,41.1300,34.4300,43.2200,34.2200,531,False,113.0110,28.2334
238,15,era2,Yuelu,39846.9500,42.2973,2.3453,1.1075,1.9692,0.0535,19.3700,32.9400,32.6400,59.9100,34.2000,532,False,112.8687,28.2534
1107,23,era3,Tianxin,41564.3500,42.6543,1.7226,0.4419,1.2344,0.0500,22.5000,25.9300,23.7000,74.2200,34.1100,533,False,112.9781,28.1030
